codicurs,nomcurs,desccursCAT,codiarea,tipuscurs,duradacurs,personesdest,requisits,temari,sortides,titulacio,codimodalitat,nommodalitat,importe,financiacio,datainici,preinscripcio,paraulesclau,nomcentre,codimunicipi,adrecacentre,latitud,longitud,telefon,correu,web,codipostal,codicentre,departament,desccursES,Georeferència
24/FPOIES_23_24/714/0189699/001,Fabricació i muntatge d'instal·lacions de canonada industrial,"Realitzar operacions d'elaboració, acoblament i muntatge de canonades, accessoris i elements incorporats, així com operacions bàsiques d'unió, seguint els procediments establerts, interpretar plànols i documentació tècnica, atenent i respectant en t",FMC,FO,450,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/FMEC0108.pdf,Calderer/a tuber/a Tuber/a industrial Tuber/a naval,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,12/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189699/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189699/001,,INSTITUT PERE MARTELL,43148,AU TARRAGONA-SALOU S/N,0,0,977556212,IESPEREMARTELL@XTEC.CAT,,43006,3756,SOC,"Realitzar operacions d'elaboració, acoblament i muntatge de canonades, accessoris i elements incorporats, així com operacions bàsiques d'unió, seguint els procediments establerts, interpretar plànols i documentació tècnica, atenent i respectant en t",
24/CIFOCS_ED-C-2023/719/0189756/009,Muntatge i manteniment de sistemes domòtics i inmòtics,Contacteu amb l'entitat,EEM,FO,210,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ELEM0111.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,06/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189756/009&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189756/009,,CIFO Sant Feliu,8211,CR L¿Hospitalet 3,41.386196,2.041162,936857790,cifo_santfeliu.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosantfeliu,08980,12387,SOC,Contacteu amb l'entitat,
23/FOAP/680/0184597/001,Atenció sociosanitària a persones dependents en institucions socials,"Atendre persones dependents en l'àmbit sociosanitari en la institució on es desenvolupi la seva actuació, aplicant les estratègies dissenyades per l'equip interdisciplinari competent i els procediments per mantenir i millorar la seva autonomia perso",SCG,FO,370,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCS0208.pdf,"Cuidador/a de minusvàlids físics, psíquics i sensorials Cuidador/a de persones dependents en institucions Gericultor/a",Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,30/11/2023,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0184597/001&codi_curso_seleccionado=23/FOAP/680/0184597/001,,BLUE ALFA SAFETY S.L.,43100,CT SANTES CREUS  8,41.175327,1.274066,657369414,administracion@bluesafety.es,,43151,40542,SOC,"Atendre persones dependents en l'àmbit sociosanitari en la institució on es desenvolupi la seva actuació, aplicant les estratègies dissenyades per l'equip interdisciplinari competent i els procediments per mantenir i millorar la seva autonomia perso",
24/CIFOCS_ED-C-2023/719/0189694/001,"Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional",Contacteu amb l'entitat,SCE,FO,340,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCE0110.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Teleformació,Teleformació,0,Sí,12/12/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189694/001&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189694/001,,CIFO L'Hospitalet,8101,CT del Mig 24,41.359455,2.114514,932603120,cifo_hospitalet.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifohospitalet,08907,12386,SOC,Contacteu amb l'entitat,
24/ATCC2/712/0188036/007,Socorrisme en instal·lacions aquàtiques,Contacteu amb l'entitat,AEP,FO,290,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/AFDP0109.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,30/10/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0188036/007&codi_curso_seleccionado=24/ATCC2/712/0188036/007,,BLUE ALFA SAFETY S.L.,43100,CT SANTES CREUS  8,41.175327,1.274066,657369414,administracion@bluesafety.es,,43151,40542,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189700/001,Treball Domèstic,Contacteu amb l'entitat,SCI,FO,120,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCI0109.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,03/03/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189700/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189700/001,,IES LA BASTIDA,8245,CR SANTA EULàLIA S/N,41.45387,2.21014,933924261,ocupacionals@institutlabastida.org,,08921,17867,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0188644/002,INSTAL·LACIÓ I MANTENIMENT DE JARDINS I ZONES VERDES.,"Executar i organitzar al seu nivell les operacions d'instal·lació, manteniment i millora de jardins d'interior, exterior i zones verdes, controlant la sanitat vegetal, manejant la maquinària i eines de jardineria i complint la normativa mediambienta",ARJ,FO,390,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/AGAO0208.pdf,"Treballador/a d'hortes, vivers i jardins, en general Treballador/a i conservador/a de parcs urbans, jardins històrics i botànics Jardiner/a, en general Jardiner/a cuidador/a de camps d'esport Treballador/a qualificat/ada en la instal·lació de jardins i zones verdes Treballador/a qualificat/ada de manteniment i millora de jardins i  zones verdes Treballador/a qualificat/ada per compte propi en empresa de jardineria",Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,25/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0188644/002&codi_curso_seleccionado=24/FPOIES_23_24/714/0188644/002,,IES D'HORTICULTURA I JARDINERIA,43123,AU BELLISENS 41,41.140717,1.129221,977753929,e30007385@xtec.cat,,43204,2764,SOC,"Executar i organitzar al seu nivell les operacions d'instal·lació, manteniment i millora de jardins d'interior, exterior i zones verdes, controlant la sanitat vegetal, manejant la maquinària i eines de jardineria i complint la normativa mediambienta",
24/FPOIES_23_24/714/0189747/001,Activitats auxiliars de comerç,Contacteu amb l'entitat,CMT,FO,230,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/COMT0211.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,20/01/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189747/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189747/001,,EN. I.E.S. ESCOLA DEL TREBALL DE LLEIDA,25120,"PL PI I MARGALL,  51",41.622997,0.62567,973231549,c5005442@xtec.cat,https://www.escoladeltreball.cat/,25004,3082,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0188709/001,Activitats de natació,Contacteu amb l'entitat,AEA,FO,590,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/AFDA0310.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,11/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0188709/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0188709/001,,INSTITUT MEDITERRÀNIA,8056,CT DE LA SENTIU 2,0,0,936641691,A8047480@XTEC.CAT,,08860,46168,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189359/002,Operacions auxiliars de manteniment en electromecànica de vehicles,Contacteu amb l'entitat,TMG,FO,270,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/TMVG0109.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,10/01/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189359/002&codi_curso_seleccionado=24/FPOIES_23_24/714/0189359/002,,IES CASTELLARNAU,8187,CT Cta Barcelona-Terrassa Km 15 Km 15,0,0,937269422,a8024893@xtec.cat,https://institutcastellarnau.cat/,08206,3977,SOC,Contacteu amb l'entitat,
24/CIFOCS_ED-C-2023/719/0189695/001,"Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional",Contacteu amb l'entitat,SCE,FO,340,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCE0110.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,11/11/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189695/001&codi_curso_seleccionado=24/CIFOCS_ED-C-2023/719/0189695/001,,CIFO Salt,17155,CR Alfons Moré 1,41.972965,2.801202,972405570,cifo_salt.soc@gencat.cat,https://serveiocupacio.gencat.cat/cifosalt,17190,12383,SOC,Contacteu amb l'entitat,
24/BASA 23-24/703/0189913/003,"SERVEIS ESTÈTICS D'HIGIENE, DEPILACIÓ I MAQUILLATGE","Aplicar tècniques d'higiene facial i corporal, depilació, maquillatge i tècniques de vendes de productes i serveis, tenint en compte les pautes precises per al maneig i selecció de les diferents tècniques estètiques en condicions de seguretat, higie",IPE,FO,270,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/IMPP0208.pdf,Esteticista Maquillador/a Depilador/a Assessor/a de vendes d'articles cosmètics i serveis estètics Demostrador/a de productes cosmètics,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,21/10/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189913/003&codi_curso_seleccionado=24/BASA%2023-24/703/0189913/003,,IES VALL D'HEBRON,8019,"PP  PASSEIG VALL D'HEBRON, 95 95",41.422874,2.139381,932125004,cursos@insvallhebron.cat,,08035,3768,SOC,"Aplicar tècniques d'higiene facial i corporal, depilació, maquillatge i tècniques de vendes de productes i serveis, tenint en compte les pautes precises per al maneig i selecció de les diferents tècniques estètiques en condicions de seguretat, higie",
24/ATCC2/712/0189552/029,Bones pràctiques ambientals a l'hostaleria,Contacteu amb l'entitat,HTR,FO,6,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/HOTR38.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,30/06/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189552/029&codi_curso_seleccionado=24/ATCC2/712/0189552/029,,CONSULTORIA INCORPORA,8089,CR Sant Isidre 66,41.281376,1.981161,938029983,raimon@consultoriaincorpora.com,,08860,46233,SOC,Contacteu amb l'entitat,
24/ATCC2/712/0189016/001,"Vigilància, seguretat privada i protecció de persones",Contacteu amb l'entitat,SMD,FO,290,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SEAD0112.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,30/09/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189016/001&codi_curso_seleccionado=24/ATCC2/712/0189016/001,,"CAMPUS SEGURIDAD, S.L.",8063,"CR Carretera N-II A, km-560          1",41.356808,2.104509,628476159,info@campuseguridad.com,https://campuseguridad.com/,08907,45108,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189749/001,Muntatge i manteniment d'instal·lacions solars fotovoltàiques,"Efectuar, sota la supervisió, el muntatge, posada en servei, operació i manteniment d'instal·lacions solars fotovoltaiques amb la qualitat i la seguretat requerides i complint la normativa vigent. Replantejar instal·lacions solars fotovoltaiques Man",EAE,FO,150,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/ENAE0108.pdf,Muntador/a de plaques d'energia solar Muntador/a d'instal·lacions solars fotovoltàiques Instal·lador/a de sistemes fotovoltàics i eòlics Operador/a en central solar fotovoltaic Operador/a d'instal·lacions solars fotovolàiques,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,13/01/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189749/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189749/001,,EN. I.E.S. ESCOLA DEL TREBALL DE LLEIDA,25120,"PL PI I MARGALL,  51",41.622997,0.62567,973231549,c5005442@xtec.cat,https://www.escoladeltreball.cat/,25004,3082,SOC,"Efectuar, sota la supervisió, el muntatge, posada en servei, operació i manteniment d'instal·lacions solars fotovoltaiques amb la qualitat i la seguretat requerides i complint la normativa vigent. Replantejar instal·lacions solars fotovoltaiques Man",
24/ATCC2/712/0189552/024,Servei de begudes a barra i sala,Contacteu amb l'entitat,HTR,FO,12,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/HOTR17.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,05/05/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189552/024&codi_curso_seleccionado=24/ATCC2/712/0189552/024,,CONSULTORIA INCORPORA,8089,CR Sant Isidre 66,41.281376,1.981161,938029983,raimon@consultoriaincorpora.com,,08860,46233,SOC,Contacteu amb l'entitat,
24/CONV_SOC_UPC/697/0187412/016,Pintura de vehicles,Contacteu amb l'entitat,TML,FO,460,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/TMVL0509.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,01/10/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0187412/016&codi_curso_seleccionado=24/CONV_SOC_UPC/697/0187412/016,,"UPC Formació i Mobilitat, S.A.",8114,CR Manuel Gallardo S/N,0,0,93 401 25 12,Info.cms@cms.upc.edu,,08760,46078,SOC,Contacteu amb l'entitat,
23/FOAP/680/0184591/022,Gestió de trucades de teleassistència,Contacteu amb l'entitat,SCG,FO,230,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCG0111.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,01/10/2024,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0184591/022&codi_curso_seleccionado=23/FOAP/680/0184591/022,,Nascor Formación SLU,8169,AV DOCTOR GALLART I MONÉS 2  1 2,41.32415,2.091353,934821532,ychacra@nascorformacion.com,http://www.ocaformacion.com,08820,29858,SOC,Contacteu amb l'entitat,
24/ATCC2/712/0189552/028,Atenció al client a la restauració,Contacteu amb l'entitat,HTR,FO,15,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/HOTR37.pdf,,Certificat d'assistència,Presencial,Presencial,0,Sí,25/06/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189552/028&codi_curso_seleccionado=24/ATCC2/712/0189552/028,,CONSULTORIA INCORPORA,8089,CR Sant Isidre 66,41.281376,1.981161,938029983,raimon@consultoriaincorpora.com,,08860,46233,SOC,Contacteu amb l'entitat,
24/FPOIES_23_24/714/0189609/001,"Habilitació per a la docència en graus A, B i C del Sistema de Formació Professional",Contacteu amb l'entitat,SCE,FO,340,Demandant d'ocupació no ocupat,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/certificats-professionals/,https://sede.sepe.gob.es/es/portaltrabaja/resources/pdf/especialidades/SSCE0110.pdf,,Certificat de Professionalitat/Acreditació parcial acumulable,Presencial,Presencial,0,Sí,17/02/2025,https://serveiocupacio.gencat.cat/ca/persones/vull-formar-me/cercadors-formacio-especialitats/cercador-integrat/fitxa-curs.html?nomCurso=/0189609/001&codi_curso_seleccionado=24/FPOIES_23_24/714/0189609/001,,INSTITUT SALVADOR SUNYER I AIMERIC,17155,CR MIQUEL MARTí I POL S/N,41.968258,2.782514,972234975,B7008407@XTEC.CAT,https://agora.xtec.cat/inssalvadorsunyer/,17190,46250,SOC,Contacteu amb l'entitat,
